a	b	source	count
toisinpa	typerä	fin_kalevala.txt	1
toisinpa	tänäi	fin_kanteletar.txt	1
toisinpa	tätä	fin_kanteletar.txt	2
toisista	tomu	fin_kalevala.txt	1
toisit	tuoppisen	fin_kalevala.txt	1
toisna	tuopa	fin_kalevala.txt	1
toisna	tuossa	fin_kalevala.txt	2
toisna	tuosta	fin_kalevala.txt	3
toisna	tässä	fin_kalevala.txt	1
toisnakana	tok'	fin_kalevala.txt	1
toissa	tuolla	fin_kanteletar.txt	1
toissa	tuosta	fin_kanteletar.txt	3
toist'	turvana	fin_kanteletar.txt	1
toista	toivat	fin_kalevala.txt	1
toista	toivottihin	fin_kanteletar.txt	1
toista	toru	fin_kanteletar.txt	1
toista	tullekana	fin_kalevala.txt	1
toista	tullutkana	fin_kalevala.txt	2
toista	tuomoasi	fin_kanteletar.txt	1
toista	tuopi	fin_kanteletar.txt	1
toista	tuota	fin_kalevala.txt	1
toista	tuulet	fin_kalevala.txt	1
toista	tuulet	fin_kanteletar.txt	2
toista	tyttöäsi	fin_kalevala.txt	1
toista	tyttöäsi	fin_kanteletar.txt	1
toista	tytärtä	fin_kalevala.txt	1
toista	tämänlaista	fin_kanteletar_uudempia.txt	1
toista	tänne	fin_kanteletar.txt	1
toistakin	toki	fin_kalevala.txt	1
toistansa	tokaisi	fin_kalevala.txt	1
toistansa	tolpat	fin_kanteletar.txt	2
toiste	toivotettu	fin_kanteletar.txt	1
toiste	tuhmin	fin_kalevala.txt	1
toiste	tulen	fin_kanteletar.txt	1
toiste	tulenki	fin_kanteletar.txt	1
toiste	tullakseni	fin_kalevala.txt	3
toiste	tullakseni	fin_kanteletar.txt	3
toiste	tulle'kana	fin_kanteletar.txt	1
toiste	tullekana	fin_kalevala.txt	1
toiste	tullen	fin_kanteletar.txt	1
toiste	tullessani	fin_kalevala.txt	1
toiste	tullessani	fin_kanteletar.txt	1
toiste	tullessasi	fin_kalevala.txt	5
toiste	tullessasi	fin_kanteletar.txt	2
toiste	tullutkana	fin_kalevala.txt	1
toiste	tultuani	fin_kalevala.txt	1
toiste	tuonelahan	fin_kalevala.txt	1
toiste	tutkaeli	fin_kalevala.txt	1
toiste	tänne	fin_kanteletar.txt	1
toisteki	totinen	fin_kalevala.txt	3
toisten	tyköhön	fin_kanteletar.txt	1
toisten	tyttöjen	fin_kanteletar.txt	2
toisti	tok	fin_kanteletar.txt	1
toit	tokko	fin_kalevala.txt	1
toit	torujan	fin_kanteletar.txt	2
toit	tuhman	fin_kanteletar.txt	1
toit	tulen	fin_kalevala.txt	1
toit	tulen	fin_kanteletar.txt	1
toit	tullessasi	fin_kalevala.txt	1
toit	tullessasi	fin_kanteletar.txt	1
toit	tuomisia	fin_kanteletar.txt	1
toit	tuota	fin_kalevala.txt	1
toit	täti	fin_kanteletar.txt	1
toitahutti	torvellansa	fin_kalevala.txt	1
toitatellen	torvettavi	fin_kalevala.txt	1
toitotuksen	torven	fin_kalevala.txt	1
toivat	tuulet	fin_kalevala.txt	1
toivo	tuonelan	fin_kanteletar.txt	1
toivo	tuota	fin_kanteletar.txt	1
toivo	tuvissa	fin_kanteletar.txt	1
toivoi	tulevan	fin_kalevala.txt	1
toivoi	tulevan	fin_kanteletar.txt	1
toivoi	tuon	fin_kanteletar.txt	1
toivoi	tuota	fin_kanteletar.txt	6
toivoi	tuuvitellessansa	fin_kanteletar.txt	2
toivoimma	tuota	fin_kanteletar.txt	1
toivoin	tulevan	fin_kalevala.txt	1
toivoin	tulevan	fin_kanteletar.txt	4
toivoin	tuolla	fin_kalevala.txt	1
toivoin	tuolla	fin_kanteletar.txt	1
toivoin	tuon	fin_kalevala.txt	4
toivoin	tuon	fin_kanteletar.txt	1
toivoin	tuota	fin_kalevala.txt	3
toivoin	tuota	fin_kanteletar.txt	1
toivoin	tuotavan	fin_kanteletar.txt	1
toivoin	tuttuni	fin_kanteletar.txt	1
toivoisi	tuota	fin_kanteletar.txt	1
toivoisin	tulevan	fin_kanteletar.txt	1
toivokohon	tuoni	fin_kanteletar.txt	1
toivolan	tuolta	fin_kanteletar.txt	1
toivolassa	tuolla	fin_kanteletar.txt	1
toivomattomasta	tosi	fin_kanteletar.txt	1
toivon	tuli	fin_kanteletar_uudempia.txt	1
toivon	tuntematon	fin_kanteletar_uudempia.txt	1
toivon	tähtien	fin_kalevala.txt	1
toivonen	toivonen	fin_kanteletar.txt	1
toivoni	turha	fin_kanteletar_uudempia.txt	1
toivoni	tyhjään	fin_kanteletar_uudempia.txt	1
toivossa	tulevan	fin_kalevala.txt	1
toivotit	tuota	fin_kalevala.txt	1
toivotit	tuota	fin_kanteletar.txt	1
toivotteli	tullaksensa	fin_kalevala.txt	1
toivottelit	tullaksesi	fin_kalevala.txt	1
toivottihin	tänne	fin_kanteletar.txt	1
toivottu	tuloasi	fin_kanteletar_uudempia.txt	1
toivottu	tänne	fin_kanteletar_uudempia.txt	1
toivotusta	tuli	fin_kanteletar.txt	1
toivotusta	tyhjä	fin_kanteletar.txt	1
toivovat	tuota	fin_kalevala.txt	1
tok	tuo	fin_kanteletar.txt	1
tok	tuohukset	fin_kanteletar.txt	1
tok'	tulle'kana	fin_kanteletar.txt	1
tok'	tunne	fin_kalevala.txt	1
tok'	tunnen	fin_kanteletar.txt	1
tok'	tuossa	fin_kalevala.txt	1
tok'	tuostana	fin_kalevala.txt	1
tokahi'kana	tuot	fin_kanteletar.txt	1
toki	totellut	fin_kalevala.txt	2
toki	tuhmaksi	fin_kanteletar.txt	1
toki	tuho	fin_kalevala.txt	1
toki	tulevi	fin_kalevala.txt	2
toki	tulevi	fin_kanteletar.txt	2
toki	tulisi	fin_kalevala.txt	1
toki	tullos	fin_kalevala.txt	1
toki	tuolla	fin_kanteletar_uudempia.txt	1
toki	tuonelahan	fin_kalevala.txt	1
toki	tuonen	fin_kalevala.txt	1
toki	tuosta	fin_kalevala.txt	1
toki	tuosta	fin_kanteletar_uudempia.txt	1
toki	tupahan	fin_kalevala.txt	1
toki	tuskaksi	fin_kalevala.txt	1
toki	tuskautui	fin_kalevala.txt	1
toki	tuskemmaksi	fin_kalevala.txt	1
toki	typerä	fin_kanteletar.txt	1
toki	tytär	fin_kanteletar.txt	1
toki	täällä	fin_kanteletar_uudempia.txt	1
tokipa	tulisit	fin_kalevala.txt	1
tokko	tuhaksi	fin_kalevala.txt	1
tokko	tullessanne	fin_kanteletar.txt	2
tokko	tuo	fin_kalevala.txt	1
tokko	tuon	fin_kalevala.txt	1
tokko	tuota	fin_kalevala.txt	1
tokko	tuvat	fin_kalevala.txt	1
tokko	tänne	fin_kanteletar.txt	2
tokkos	tuvassa	fin_kanteletar.txt	1
tokrajärven	tolloturvat	fin_kanteletar.txt	1
tolvanen	tuli	fin_kanteletar.txt	1
tolvanen	tuo	fin_kanteletar.txt	1
tolvanen	tupahan	fin_kanteletar.txt	1
tolvasen	tulee	fin_kanteletar.txt	1
tolvasen	tuolta	fin_kanteletar.txt	1
tomaha	tomu	fin_kalevala.txt	1
tomiamman	touon	fin_kanteletar.txt	1
tomiamman	tuopi	fin_kanteletar.txt	1
tomua	toukan	fin_kanteletar.txt	1
tonkimasta	toukojani	fin_kalevala.txt	1
tora	tukela	fin_kalevala.txt	1
tora	tulisi	fin_kalevala.txt	1
tora	tuvassa	fin_kalevala.txt	1
torakka	tuli	fin_kanteletar.txt	1
toran	totkusilta	fin_kalevala.txt	1
toran-alainen	tuo	fin_kanteletar.txt	1
toran-alaisen	torkahin	fin_kanteletar.txt	1
torihin	tottunut	fin_kanteletar.txt	1
torista--	tottelen	fin_kanteletar.txt	1
torit	torniloita	fin_kanteletar.txt	1
torjuttavi	totta	fin_kanteletar.txt	1
torkahteli	tornit	fin_kanteletar.txt	1
torkunnasta	torutahan	fin_kanteletar.txt	1
torkunnasta	toruttu	fin_kanteletar.txt	1
torkuttelen	tuomatuutta	fin_kanteletar.txt	1
torniosta	turkin	fin_kanteletar.txt	1
tornissa	toruvan	fin_kanteletar.txt	1
toru	tuomoasi	fin_kanteletar.txt	1
torua	toukkien	fin_kanteletar.txt	1
torua	tuonen	fin_kanteletar.txt	1
torui	tuhmista	fin_kanteletar.txt	1
torui	tulista	fin_kanteletar.txt	1
toruisi	tuo	fin_kanteletar.txt	1
toruisi	tuojan	fin_kanteletar.txt	1
toruisi	tuojani	fin_kanteletar.txt	1
toruja	tuli	fin_kanteletar.txt	1
toruja	tuoa	fin_kanteletar.txt	1
toruja	tuvasta	fin_kanteletar.txt	1
torujan	tuopi	fin_kanteletar.txt	1
toruttanehe	tuvassa	fin_kanteletar.txt	1
toruvat	tuonen	fin_kalevala.txt	1
toruvat	tuonen	fin_kanteletar.txt	3
toruvat	tyttäret	fin_kalevala.txt	1
toruvat	tyttäret	fin_kanteletar.txt	1
toruvat	tyttöset	fin_kanteletar.txt	2
toruvi	tuojan	fin_kanteletar.txt	1
toruvi	tuomaton	fin_kanteletar.txt	1
toruvi	tuonetar	fin_kalevala.txt	1
toruvi	tuosta	fin_kanteletar.txt	1
torvehesi	tuohon	fin_kalevala.txt	1
torven	tuomikin	fin_kalevala.txt	1
torven	tuonut	fin_kalevala.txt	1
torvi	tuo'os	fin_kalevala.txt	1
torvi	tuonnempata	fin_kalevala.txt	1
torvin	tuovos	fin_kanteletar.txt	1
tosin	tulevi	fin_kalevala.txt	1
tosin	tulevi	fin_kanteletar.txt	1
totella	tuosta	fin_kalevala.txt	2
totella	tuostana	fin_kalevala.txt	1
totelle	tuosta	fin_kalevala.txt	1
totelle	tuostakana	fin_kanteletar.txt	1
totelle	tuostana	fin_kalevala.txt	7
totelle	tuotakana	fin_kalevala.txt	1
totellut	tuostana	fin_kalevala.txt	2
totellut	tuota	fin_kalevala.txt	1
totellut	tuotana	fin_kalevala.txt	2
totellut	tuotana	fin_kanteletar.txt	2
totellut	tytär	fin_kalevala.txt	1
totisen	tunsi	fin_kalevala.txt	1
totisen	turvatta	fin_kanteletar.txt	3
totiset	tunsi	fin_kalevala.txt	2
totta	tuopin	fin_kalevala.txt	1
totutan	tuomarit	fin_kanteletar.txt	1
toukan	tuonen	fin_kalevala.txt	1
toukat	touoistani	fin_kalevala.txt	1
toukat	turmeleisi	fin_kalevala.txt	1
toukista	tuonen	fin_kalevala.txt	1
toukka	tuli	fin_kanteletar.txt	1
toukka	tuomen	fin_kanteletar.txt	1
toukka	tuonelahan	fin_kanteletar.txt	1
toukka	tuonen-karvallinen	fin_kalevala.txt	2
toukka	tuopin	fin_kalevala.txt	2
toukkia	tukulta	fin_kanteletar.txt	1
toukkia	tuolla	fin_kanteletar.txt	1
toukkia	tuonen	fin_kanteletar.txt	1
toukkien	tuonen	fin_kanteletar.txt	2
toukojen	tuonen	fin_kalevala.txt	1
toukojen	tuonen	fin_kanteletar.txt	1
touon	tuopi	fin_kanteletar.txt	1
tovolnoina	tupakka	fin_kanteletar.txt	1
tuekseni	turvakseni	fin_kalevala.txt	2
tuella	tup'	fin_kanteletar.txt	1
tuella	tupa	fin_kalevala.txt	1
tuella	tupa	fin_kanteletar.txt	1
tuhaksi	tuvat	fin_kalevala.txt	2
tuhannelle	täytteheksi	fin_kalevala.txt	1
tuhannen	tuhonnut	fin_kalevala.txt	1
tuhannen	tulevi	fin_kanteletar.txt	1
tuhannen	tulisi	fin_kalevala.txt	1
tuhannen	tullukkoa	fin_kanteletar.txt	1
tuhannen	tuojalle	fin_kanteletar.txt	1
tuhannen	tuon	fin_kalevala.txt	1
tuhannen	tuon	fin_kanteletar.txt	1
tuhannen	tuonut	fin_kanteletar.txt	1
tuhannen	tuovasi	fin_kalevala.txt	1
tuhannen	tuovasi	fin_kanteletar.txt	1
tuhannen	tuppeloisen	fin_kalevala.txt	1
tuhannet	työt	fin_kanteletar.txt	1
tuhansia	tukkueltu	fin_kalevala.txt	2
tuhansia	tutkelmoita	fin_kalevala.txt	2
tuhansien	tunkiessa	fin_kalevala.txt	1
tuhansille	turmioille	fin_kalevala.txt	1
tuhansin	tulisit	fin_kalevala.txt	1
tuhansin	tuotane	fin_kalevala.txt	1
tuhansinki	tuikkaeli	fin_kanteletar.txt	1
tuhantisen	tuikutteli	fin_kalevala.txt	1
tuhantisen	turpuvaksi	fin_kalevala.txt	1
tuhantisen	tuuritteli	fin_kalevala.txt	1
tuhantiset	tukkoelen	fin_kanteletar.txt	1
tuhat	tuhat	fin_kanteletar_uudempia.txt	1
tuhat	tuhonnut	fin_kalevala.txt	1
tuhat	tukkoaisi	fin_kanteletar.txt	1
tuhat	tulliloa	fin_kanteletar.txt	1
tuhat	tulosta	fin_kanteletar.txt	1
tuhat	tungettelin	fin_kanteletar.txt	1
tuhat	tunnustaisin	fin_kalevala.txt	1
tuhat	tunsi	fin_kalevala.txt	1
tuhat	tuohia	fin_kalevala.txt	1
tuhat	tuojoa	fin_kalevala.txt	2
tuhat	tuojoa	fin_kanteletar.txt	1
tuhat	turvasta	fin_kalevala.txt	1
tuhat	tutkaimehen	fin_kalevala.txt	1
tuhat	tutkamelta	fin_kanteletar.txt	1
tuhat	tutkelmata	fin_kanteletar.txt	1
tuhat	tutkelmusta	fin_kalevala.txt	1
tuhat	tuulen	fin_kalevala.txt	1
tuhat	tuuvitelleheni	fin_kanteletar.txt	1
tuhat	tuuvitteli	fin_kanteletar.txt	1
tuhat	tuvan	fin_kalevala.txt	1
tuhatlatvan	tutkaimista	fin_kalevala.txt	1
tuhatlukuja	tuhonnut	fin_kalevala.txt	1
tuhatnyplän	turkin	fin_kalevala.txt	1
tuhertanehe	tukkani	fin_kanteletar.txt	1
tuherti	tuhkahan	fin_kalevala.txt	1
tuherti	tuhkahan	fin_kanteletar.txt	2
tuhkahan	tulen	fin_kanteletar.txt	1
tuhkasissa	tulta	fin_kalevala.txt	1
tuhkasissa	tulta	fin_kanteletar.txt	1
tuhkasista	tulta	fin_kalevala.txt	1
tuhkasista	tulta	fin_kanteletar.txt	1
tuhkat	tuuli	fin_kalevala.txt	1
tuhkia	tuli	fin_kalevala.txt	1
tuhkia	tuli	fin_kanteletar.txt	1
tuhlarin	tunge	fin_kanteletar.txt	2
tuhm'	tuuterissa	fin_kanteletar.txt	1
tuhma	tuikahtaisi	fin_kanteletar.txt	1
tuhma	tuiki	fin_kanteletar.txt	1
tuhma	tuiretuinen	fin_kalevala.txt	1
tuhma	tuiretuisen	fin_kanteletar.txt	10
tuhma	tuli	fin_kalevala.txt	1
tuhma	tulisiko	fin_kalevala.txt	1
tuhma	tulko'kana	fin_kanteletar.txt	1
tuhma	tulla	fin_kanteletar.txt	2
tuhma	tulleheksi	fin_kalevala.txt	1
tuhma	tullut	fin_kalevala.txt	1
tuhma	tunne	fin_kalevala.txt	1
tuhma	tunne	fin_kanteletar.txt	5
tuhma	tunnen	fin_kalevala.txt	1
tuhma	tunnen	fin_kanteletar.txt	1
tuhma	tunnustaissa	fin_kanteletar.txt	1
tuhma	tunsit	fin_kanteletar.txt	2
tuhma	tuntematta	fin_kanteletar.txt	1
tuhma	tunti	fin_kalevala.txt	2
tuhma	tuolta	fin_kalevala.txt	1
tuhma	tuonnemmaksi	fin_kanteletar.txt	1
tuhma	tuota	fin_kanteletar.txt	4
tuhma	turmeltuvi	fin_kanteletar.txt	1
tuhma	turvan	fin_kanteletar.txt	1
tuhma	tytär	fin_kanteletar.txt	1
tuhmaisen	tulille	fin_kalevala.txt	1
tuhmaisen	tulilta	fin_kanteletar.txt	1
tuhmaisen	tuuvin	fin_kanteletar.txt	1
tuhmaksi	tuli	fin_kalevala.txt	1
tuhmaksi	tulin	fin_kanteletar.txt	2
tuhmaksi	tuuviteltu	fin_kanteletar.txt	1
tuhmalla	tulirovilla	fin_kanteletar.txt	1
tuhmalla	tällä	fin_kanteletar.txt	1
tuhmallani	tunne	fin_kanteletar.txt	1
tuhmallani	tuota	fin_kanteletar.txt	1
tuhmalta	tuli	fin_kalevala.txt	1
tuhmalta	tuuvittajalta	fin_kanteletar.txt	1
tuhman	tulen	fin_kanteletar.txt	2
tuhman	tulla	fin_kanteletar.txt	1
tuhman	tunnen	fin_kanteletar.txt	5
tuhman	tuon	fin_kalevala.txt	1
tuhman	tuosta	fin_kanteletar.txt	3
tuhman	tuuittajan	fin_kalevala.txt	2
tuhman	tuuli	fin_kalevala.txt	1
tuhmasen	tulilla	fin_kanteletar.txt	1
tuhmasen	tulille	fin_kanteletar.txt	1
tuhmasta	tuvasta	fin_kanteletar.txt	1
tuhmasta	tästä	fin_kanteletar.txt	1
tuhmasti	tulet	fin_kalevala.txt	1
tuhmasti	tuli	fin_kanteletar.txt	1
tuhmasti	tulit	fin_kalevala.txt	1
tuhmasti	tulla	fin_kanteletar.txt	1
tuhmasti	tupahan	fin_kanteletar.txt	2
tuhmat	tunne	fin_kanteletar.txt	2
tuhmat	tunnusteli	fin_kanteletar.txt	1
tuhmat	turakat	fin_kanteletar.txt	1
tuhmat	tuuteriss'	fin_kanteletar.txt	2
tuhmemmaksi	tullut	fin_kanteletar.txt	1
tuhmemmaksi	tunnustavi	fin_kanteletar.txt	1
tuhmemmaksi	turmelevat	fin_kanteletar.txt	1
tuhmemmaksi	turmellahan	fin_kanteletar.txt	1
tuhmemmaksi	turmeltihin	fin_kanteletar.txt	1
tuhmemmasti	tuonut	fin_kanteletar.txt	1
tuhmemmistakana	töistä	fin_kalevala.txt	1
tuhmempata	tullut	fin_kanteletar.txt	1
tuhmihin	tupihin	fin_kanteletar.txt	1
tuhmilla	tulilla	fin_kanteletar.txt	1
tuhmilla	tuvilla	fin_kalevala.txt	1
tuhmille	tulen	fin_kalevala.txt	1
tuhmille	tuville	fin_kanteletar.txt	1
tuhmimmalla	tukossa	fin_kanteletar.txt	1
tuhmin	tuli	fin_kanteletar.txt	1
tuhmin	tuominnunna	fin_kalevala.txt	1
tuhmin	turmelevi	fin_kalevala.txt	2
tuhmin	tuuiteltu	fin_kalevala.txt	1
tuhmin	tuuittama	fin_kalevala.txt	1
tuhmin	työnsä	fin_kalevala.txt	1
tuhmista	tulista	fin_kanteletar.txt	1
tuhniossa	tummentuvat	fin_kalevala.txt	1
tuhniossa	tummentuvat	fin_kanteletar.txt	1
tuho	tulevi	fin_kalevala.txt	3
tuho	tulisi	fin_kalevala.txt	4
tuhoa	tuki	fin_kalevala.txt	1
tuhoa	tuulipuolelle	fin_kanteletar.txt	1
tuhoaisi	turvatointa	fin_kalevala.txt	1
tuhoista	tuuvitan	fin_kanteletar.txt	1
tuhoistakana	turvoa	fin_kanteletar.txt	1
tuhoksi	tullunna	fin_kalevala.txt	1
tuhon	tulevan	fin_kalevala.txt	4
tuhon	tulevan	fin_kanteletar.txt	2
tuhon	tunsi	fin_kalevala.txt	4
tuhon	tunsi	fin_kanteletar.txt	1
tuhoni	tulla	fin_kalevala.txt	1
tuhoni	tullut	fin_kalevala.txt	1
tuhosit	tukon	fin_kalevala.txt	1
tuhota	turkkiasi	fin_kalevala.txt	1
tuhottanehe	tuo	fin_kalevala.txt	2
tuhottimeksi	turkkinsa	fin_kalevala.txt	1
tuhuttelevi	tulla	fin_kalevala.txt	4
tuijota	tupettomalla	fin_kalevala.txt	1
tuijotteli	tuohen	fin_kalevala.txt	1
tuikahtavi	tulonenki	fin_kalevala.txt	1
tuikahtavi	tulonenki	fin_kanteletar.txt	1
tuikahti	tulikipuna	fin_kalevala.txt	1
tuikahti	tulonen	fin_kalevala.txt	1
tuikahuta	tuli	fin_kalevala.txt	1
tuikahuta	tuli	fin_kanteletar.txt	1
tuikahuvi	tuli	fin_kalevala.txt	1
tuikahuvi	tuli	fin_kanteletar.txt	1
tuiki	tuli	fin_kanteletar.txt	1
tuiki	tullehessa	fin_kalevala.txt	1
tuiki	tullehille	fin_kalevala.txt	1
tuiki	tuntemattomalla	fin_kalevala.txt	1
tuiki	tuopa	fin_kalevala.txt	1
tuiki	tuskautui	fin_kalevala.txt	1
tuiki	tuulen	fin_kalevala.txt	1
tuiki	tyhjeä	fin_kanteletar.txt	1
tuiki	tylsät	fin_kanteletar.txt	1
tuiki	työlähässä	fin_kalevala.txt	1
tuiki	työssä	fin_kalevala.txt	1
tuikkaen	tuli	fin_kanteletar.txt	1
tuikkavi	tulonen	fin_kanteletar.txt	1
tuikseni	tuulisäällä	fin_kanteletar.txt	1
tuikseniko	tuuvittelen	fin_kanteletar.txt	1
tuiksensa	tuuvitelko	fin_kanteletar.txt	1
tuiksesi	tuuvitelko	fin_kanteletar.txt	2
tuikutella	tuiman	fin_kalevala.txt	1
tuikutella	tulen	fin_kanteletar.txt	1
tuikutella	tuulen	fin_kalevala.txt	1
tuikutit	tulisioilla	fin_kanteletar.txt	1
tuikuttaja	tuiman	fin_kalevala.txt	2
tuikuttaja	tuiman	fin_kanteletar.txt	1
tuikuttele	tuima	fin_kanteletar.txt	1
tuikuttelen	tuima	fin_kanteletar.txt	2
tuikuttelet	tuima	fin_kanteletar.txt	1
tuima	tuimemmasti	fin_kalevala.txt	1
tuima	tuimemmasti	fin_kanteletar.txt	1
tuima	tuiski	fin_kalevala.txt	1
tuima	tuli	fin_kalevala.txt	1
tuima	tulikipuna	fin_kanteletar.txt	1
tuima	tulta	fin_kalevala.txt	1
tuima	tuossa	fin_kalevala.txt	1
tuima	tupetonna	fin_kanteletar.txt	1
tuima	turmeleisi	fin_kanteletar.txt	1
tuima	turpehesen	fin_kanteletar.txt	1
tuima	turveleikse	fin_kalevala.txt	2
tuima	turveleime	fin_kalevala.txt	1
tuima	tuuli	fin_kanteletar_uudempia.txt	1
tuiman	tukkeheksi	fin_kalevala.txt	2
tuiman	tukkiani	fin_kanteletar.txt	1
tuiman	tulen	fin_kalevala.txt	3
tuiman	tulen	fin_kanteletar.txt	1
tuiman	tulennasta	fin_kanteletar.txt	1
tuiman	tunnen	fin_kanteletar.txt	1
tuiman	tunturin	fin_kalevala.txt	3
tuiman	tuon	fin_kalevala.txt	4
tuiman	tupesta	fin_kalevala.txt	1
tuiman	tupesta	fin_kanteletar.txt	1
tuiman	tupestansa	fin_kalevala.txt	2
tuiman	tuppirauan	fin_kalevala.txt	1
tuiman	tutkaimessa	fin_kalevala.txt	1
tuiman	tutkamesta	fin_kanteletar.txt	1
tuiman	tuulen	fin_kalevala.txt	1
tuimat	tulen	fin_kalevala.txt	1
tuimat	tulikipunat	fin_kalevala.txt	1
tuimat	tulikipunat	fin_kanteletar.txt	1
tuimat	tungetahan	fin_kalevala.txt	1
tuimat	tunnen	fin_kanteletar.txt	1
tuimat	tuskat	fin_kalevala.txt	1
tuimatta	tuletta	fin_kalevala.txt	1
tuimilta	tulisijoilta	fin_kalevala.txt	1
tuimissa	tulisijoissa	fin_kalevala.txt	1
tuimista	tulen	fin_kalevala.txt	2
tuiretuinen	tyhjä	fin_kalevala.txt	1
tuiretuinen	tyttö	fin_kalevala.txt	1
tuiretuisen	tyhjä	fin_kanteletar.txt	2
tuiretuisen	tytär	fin_kanteletar.txt	1
tuiskahti	tupahan	fin_kalevala.txt	1
tuiskahti	tuuleen	fin_kanteletar_uudempia.txt	1
tuiskasit	tulehen	fin_kanteletar.txt	2
tuiskattihin	tuli	fin_kalevala.txt	1
tuiski	tukka	fin_kalevala.txt	2
tuiski	tukka	fin_kanteletar.txt	1
tuiski	tukkiani	fin_kanteletar.txt	2
tuiski	tulena	fin_kalevala.txt	1
tuiski	tuli	fin_kalevala.txt	2
tuiski	tulta	fin_kalevala.txt	3
tuiski	tupakan	fin_kanteletar.txt	1
tuiski	turpa	fin_kalevala.txt	1
tuiski	tuulettaki	fin_kalevala.txt	1
tuiski	tuulettaki	fin_kanteletar.txt	1
tuiskullaki	tuulillaki	fin_kanteletar.txt	1
tuiskuna	tule	fin_kalevala.txt	1
tuiskuna	tupahan	fin_kalevala.txt	1
tuiskuna	tuvasta	fin_kalevala.txt	2
tuiskut	tunnen	fin_kanteletar.txt	2
tuiskut	tuulet	fin_kanteletar.txt	1
tuiskutellen	tulivat	fin_kalevala.txt	1
tuivertaisin	tukastani	fin_kalevala.txt	1
tuivertaisin	tukastani	fin_kanteletar.txt	1
tukala	tuli	fin_kanteletar_uudempia.txt	1
tukala	tunti	fin_kalevala.txt	1
tukala	tuvassa	fin_kanteletar_uudempia.txt	1
tukalainen	tämä	fin_kanteletar_uudempia.txt	1
tukan	tuli	fin_kalevala.txt	1
tukan	tuuheutta	fin_kalevala.txt	1
tukan	tuulelle	fin_kalevala.txt	1
tukan	tuulelle	fin_kanteletar.txt	1
tukan	tuulille	fin_kanteletar.txt	1
tukat	tuulelle	fin_kalevala.txt	1
tukat	tuulelle	fin_kanteletar.txt	3
tukea	tuulessa	fin_kalevala.txt	1
tukehtui	tulonen	fin_kalevala.txt	1
tukela	tuletta	fin_kalevala.txt	1
tukela	tuvassa	fin_kalevala.txt	1
tukela	tuvassa	fin_kanteletar.txt	1
tukeva	tuulella	fin_kalevala.txt	1
tukeva	tuulessa	fin_kalevala.txt	1
tuki	tulisi	fin_kanteletar.txt	1
tuki	tullut	fin_kanteletar.txt	1
tuki	tuosta	fin_kanteletar.txt	1
tuki	tupahan	fin_kanteletar.txt	1
tuki	turmioille	fin_kanteletar.txt	1
tukia	tule	fin_kanteletar.txt	2
tukia	tullut	fin_kanteletar.txt	1
tukia	tuutusta	fin_kanteletar.txt	1
tukia	tuuvin	fin_kanteletar.txt	1
tukia	tytöstä	fin_kanteletar.txt	1
tukk'	tuulessaki	fin_kanteletar.txt	1
tukk'	tyyni	fin_kanteletar.txt	1
tukka	tulevi	fin_kanteletar.txt	1
tukka	tulisi	fin_kalevala.txt	3
tukka	tulisi	fin_kanteletar.txt	1
tukka	tulta	fin_kalevala.txt	1
tukka	turhi'in	fin_kalevala.txt	3
tukka	turhi'in	fin_kanteletar.txt	2
tukka	tuuhakaksi	fin_kalevala.txt	1
tukka	tuulettaki	fin_kalevala.txt	1
tukka	tuulettaki	fin_kanteletar.txt	1
tukka	tuulta	fin_kalevala.txt	2
tukka	tuurukkana	fin_kanteletar.txt	1
tukkahani	tulisi	fin_kalevala.txt	1
tukkahani	tulisi	fin_kanteletar.txt	1
tukkani	tuli	fin_kanteletar.txt	1
tukkani	tuuli	fin_kanteletar.txt	1
tukkapäitä	tunnusteli	fin_kalevala.txt	1
tukkeheksi	tulevalle	fin_kalevala.txt	1
tukki	tuli	fin_kanteletar.txt	2
tukki	turvan	fin_kanteletar.txt	1
tukkiani	täynnä	fin_kanteletar.txt	1
tukkien	tuli	fin_kanteletar.txt	1
tukkihin	tulevi	fin_kanteletar.txt	1
tukkii	tuli	fin_kanteletar.txt	6
tukkijaksi	tulvan	fin_kalevala.txt	1
tukkijaksi	tämän	fin_kalevala.txt	1
tukkijata	tulvan	fin_kalevala.txt	1
tukkijata	tämän	fin_kalevala.txt	1
tukkimahan	tulevata	fin_kalevala.txt	1
tukkoa	tunti	fin_kanteletar.txt	1
tukkoani	tunti	fin_kanteletar.txt	1
tukkuhun	tulisi	fin_kanteletar.txt	1
tukulle	tuonunna	fin_kanteletar.txt	1
tukulmissa	turkkiloina	fin_kanteletar.txt	1
tukulta	tuonen	fin_kanteletar.txt	1
tule	tule	fin_kanteletar.txt	1
tule	tule	fin_kanteletar_uudempia.txt	5
tule	tuntemahan	fin_kalevala.txt	1
tule	tuomas	fin_kanteletar.txt	1
tule	tupahan	fin_kalevala.txt	2
tule	tupahan	fin_kanteletar.txt	1
tule	turjalainen	fin_kalevala.txt	1
tule	turjan	fin_kalevala.txt	1
tule	turkka	fin_kanteletar.txt	1
tule	turkkaseni	fin_kanteletar.txt	2
tule	turpehen	fin_kanteletar.txt	1
tule	turusta	fin_kanteletar.txt	1
tule	turvakseni	fin_kalevala.txt	1
tule	turvihini	fin_kanteletar.txt	3
tule	turvikseni	fin_kanteletar.txt	1
